Index, Heading, X, Y, East, North, Velocity
2, -89.7516, 201.7, 1620.11, 198.735, 568.303, 66.1313
2, -89.7563, 201.702, 1619.71, 198.746, 567.908, 66.133
2, -89.7594, 201.703, 1619.45, 198.753, 567.646, 66.1346
2, -89.7621, 201.704, 1619.22, 198.76, 567.415, 66.1362
2, -89.5326, 208.87, 1619.65, 205.913, 568.018, 72.8078
2, -89.5356, 208.873, 1619.31, 205.924, 567.677, 72.8196
2, -89.5396, 208.876, 1618.85, 205.938, 567.218, 72.8314
2, -89.5417, 208.878, 1618.62, 205.946, 566.98, 72.8429
2, -89.5453, 208.882, 1618.18, 205.96, 566.54, 72.8542
2, -89.5493, 208.886, 1617.58, 205.978, 565.949, 72.8763
2, -89.5515, 208.889, 1617.24, 205.989, 565.604, 72.8763
2, -89.554, 208.893, 1616.79, 206.003, 565.153, 72.8871
2, -89.5557, 208.895, 1616.47, 206.013, 564.837, 72.8977
2, -89.5573, 208.897, 1616.17, 206.023, 564.541, 72.9082
2, -89.5591, 208.9, 1615.8, 206.034, 564.164, 72.9185
2, -89.5613, 208.905, 1615.21, 206.053, 563.577, 72.9286
2, -89.5623, 208.907, 1614.9, 206.062, 563.269, 72.9387
2, -89.5634, 208.91, 1614.56, 206.073, 562.922, 72.9488
2, -89.5645, 208.913, 1614.17, 206.085, 562.536, 72.9586
2, -89.5659, 208.917, 1613.58, 206.103, 561.947, 72.9682
2, -89.5668, 208.92, 1613.16, 206.117, 561.523, 72.9777
2, -89.5674, 208.923, 1612.82, 206.127, 561.182, 72.9868
2, -89.5677, 208.925, 1612.54, 206.136, 560.91, 72.9959
2, -89.5682, 208.928, 1612.2, 206.146, 560.564, 73.005
2, -89.5687, 208.931, 1611.77, 206.16, 560.137, 73.014
2, -89.5691, 208.935, 1611.22, 206.177, 559.59, 73.023
2, -89.5692, 208.938, 1610.83, 206.189, 559.198, 73.0318
2, -89.5692, 208.94, 1610.49, 206.199, 558.856, 73.0404
2, -89.5693, 208.943, 1610.08, 206.212, 558.452, 73.0487
2, -89.5693, 208.948, 1609.49, 206.23, 557.855, 73.0651
2, -89.5692, 208.95, 1609.14, 206.241, 557.509, 73.0651
2, -89.5691, 208.953, 1608.85, 206.25, 557.22, 73.073
2, -89.5688, 208.956, 1608.33, 206.266, 556.703, 73.081
2, -89.5686, 208.959, 1608.05, 206.275, 556.423, 73.0887
2, -89.568, 208.963, 1607.51, 206.292, 555.88, 73.0965
2, -89.5675, 208.965, 1607.15, 206.303, 555.524, 73.1042
2, -89.5667, 208.969, 1606.69, 206.317, 555.06, 73.1118
2, -89.5661, 208.971, 1606.43, 206.325, 554.803, 73.1192
2, -89.5651, 208.974, 1606.03, 206.337, 554.403, 73.1267
2, -89.5637, 208.978, 1605.49, 206.354, 553.866, 73.1339
2, -89.5624, 208.981, 1605.02, 206.369, 553.39, 73.148
2, -89.5613, 208.984, 1604.64, 206.38, 553.016, 73.148
2, -89.5609, 208.985, 1604.48, 206.385, 552.854, 73.1549
2, -89.5602, 208.989, 1603.97, 206.401, 552.339, 73.1617
2, -89.5597, 208.994, 1603.36, 206.42, 551.737, 73.1753
2, -89.5596, 208.996, 1603.01, 206.431, 551.387, 73.1753
2, -89.56, 208.999, 1602.71, 206.44, 551.088, 73.1818
2, -89.561, 209.002, 1602.26, 206.454, 550.633, 73.1882
2, -89.5619, 209.004, 1601.96, 206.464, 550.33, 73.1944
2, -89.5632, 209.007, 1601.6, 206.475, 549.976, 73.2004
2, -89.5663, 209.012, 1601, 206.494, 549.372, 73.2064
2, -89.5685, 209.014, 1600.63, 206.505, 549.003, 73.2112
2, -89.572, 209.018, 1600.16, 206.52, 548.537, 73.2105
2, -89.5746, 209.02, 1599.85, 206.53, 548.221, 73.2055
2, -89.5771, 209.022, 1599.56, 206.538, 547.937, 73.1807
2, -89.5839, 209.028, 1598.86, 206.56, 547.234, 72.9769
2, -89.5874, 209.03, 1598.53, 206.57, 546.902, 72.9769
2, -89.5895, 209.032, 1598.33, 206.577, 546.705, 72.8367
2, -89.5945, 209.035, 1597.86, 206.591, 546.232, 72.712
2, -89.5982, 209.037, 1597.53, 206.601, 545.905, 72.6098
2, -89.6056, 209.042, 1596.93, 206.62, 545.303, 72.5276
2, -89.6103, 209.044, 1596.56, 206.631, 544.941, 72.4554
2, -89.6157, 209.047, 1596.17, 206.643, 544.55, 72.39
2, -89.6201, 209.049, 1595.86, 206.652, 544.234, 72.3276
2, -89.6251, 209.051, 1595.51, 206.663, 543.883, 72.2619
2, -89.6328, 209.055, 1594.96, 206.679, 543.337, 72.1858
2, -89.6387, 209.058, 1594.56, 206.691, 542.933, 72.1011
2, -89.6434, 209.06, 1594.23, 206.701, 542.609, 72.0113
2, -89.6487, 209.062, 1593.87, 206.712, 542.249, 71.9198
2, -89.6537, 209.064, 1593.53, 206.722, 541.905, 71.827
2, -89.6634, 209.068, 1592.88, 206.741, 541.256, 71.6496
2, -89.6682, 209.07, 1592.55, 206.751, 540.932, 71.6496
2, -89.6732, 209.072, 1592.21, 206.761, 540.59, 71.5669
2, -89.6806, 209.075, 1591.71, 206.776, 540.093, 71.4857
2, -89.6818, 209.076, 1591.64, 206.778, 540.016, 71.4038
2, -89.6877, 209.078, 1591.23, 206.79, 539.612, 71.3202
2, -89.6971, 209.082, 1590.58, 206.809, 538.963, 71.2358
2, -89.7032, 209.084, 1590.15, 206.821, 538.532, 71.1489
2, -89.7079, 209.086, 1589.8, 206.831, 538.18, 71.0593
2, -89.711, 209.087, 1589.56, 206.838, 537.943, 70.9661
2, -89.7151, 209.089, 1589.24, 206.848, 537.617, 70.8707
2, -89.7242, 209.092, 1588.52, 206.868, 536.895, 70.6789
2, -89.728, 209.094, 1588.21, 206.877, 536.588, 70.6789
2, -89.7315, 209.095, 1587.92, 206.885, 536.301, 70.5848
2, -89.7357, 209.097, 1587.53, 206.896, 535.911, 70.4928
2, -89.7385, 209.098, 1587.24, 206.904, 535.624, 70.4022
2, -89.7434, 209.101, 1586.61, 206.922, 534.996, 70.3119
2, -89.7455, 209.103, 1586.26, 206.932, 534.64, 70.2211
2, -89.7473, 209.104, 1585.92, 206.941, 534.304, 70.1285
2, -89.7486, 209.106, 1585.58, 206.951, 533.961, 70.034
2, -89.7493, 209.107, 1585.31, 206.958, 533.693, 69.9377
2, -89.7505, 209.11, 1584.67, 206.976, 533.049, 69.8408
2, -89.7506, 209.111, 1584.35, 206.985, 532.732, 69.7442
2, -89.7506, 209.113, 1583.93, 206.997, 532.308, 69.6481
2, -89.7505, 209.114, 1583.62, 207.005, 532.005, 69.5533
2, -89.7502, 209.115, 1583.38, 207.012, 531.76, 69.4597
2, -89.749, 209.118, 1582.73, 207.03, 531.114, 69.3674
2, -89.7482, 209.12, 1582.41, 207.039, 530.788, 69.2758
2, -89.7469, 209.121, 1582.02, 207.05, 530.403, 69.1844
2, -89.7458, 209.123, 1581.71, 207.059, 530.09, 69.093
2, -89.7444, 209.124, 1581.41, 207.067, 529.795, 69.0014
2, -89.7414, 209.126, 1580.86, 207.082, 529.239, 68.9096
2, -89.7392, 209.128, 1580.49, 207.093, 528.872, 68.8182
2, -89.7365, 209.13, 1580.07, 207.104, 528.455, 68.7272
2, -89.7342, 209.131, 1579.73, 207.114, 528.112, 68.6367
2, -89.7322, 209.133, 1579.45, 207.122, 527.836, 68.547
2, -89.7278, 209.135, 1578.89, 207.137, 527.272, 68.4581
2, -89.7252, 209.136, 1578.59, 207.146, 526.971, 68.37
2, -89.7224, 209.138, 1578.27, 207.155, 526.652, 68.2827
2, -89.7187, 209.14, 1577.87, 207.166, 526.259, 68.196
2, -89.7163, 209.141, 1577.62, 207.173, 526.009, 68.1097
2, -89.7097, 209.144, 1576.96, 207.192, 525.346, 67.9388
2, -89.7066, 209.146, 1576.66, 207.2, 525.049, 67.9388
2, -89.7035, 209.147, 1576.36, 207.209, 524.746, 67.854
2, -89.6996, 209.149, 1575.99, 207.219, 524.378, 67.7698
2, -89.6961, 209.151, 1575.66, 207.229, 524.05, 67.6861
2, -89.6899, 209.153, 1575.11, 207.245, 523.497, 67.6029
2, -89.6862, 209.155, 1574.79, 207.254, 523.175, 67.5207
2, -89.6822, 209.157, 1574.42, 207.264, 522.811, 67.4392
2, -89.6797, 209.158, 1574.2, 207.271, 522.584, 67.3584
2, -89.6761, 209.16, 1573.87, 207.28, 522.26, 67.2785
2, -89.6696, 209.163, 1573.26, 207.298, 521.647, 67.1992
2, -89.666, 209.165, 1572.92, 207.308, 521.309, 67.1204
2, -89.662, 209.167, 1572.56, 207.318, 520.945, 67.0425
2, -89.6594, 209.169, 1572.31, 207.326, 520.698, 66.9651
2, -89.6566, 209.17, 1572.04, 207.334, 520.428, 66.8884
2, -89.6495, 209.174, 1571.36, 207.354, 519.748, 66.7368
2, -89.6459, 209.176, 1571, 207.364, 519.387, 66.6619
2, -89.6436, 209.178, 1570.76, 207.371, 519.147, 66.6619
2, -89.6404, 209.18, 1570.44, 207.381, 518.832, 66.5878
2, -89.6374, 209.182, 1570.13, 207.39, 518.517, 66.5143
2, -89.6326, 209.185, 1569.6, 207.406, 517.985, 66.4417
2, -89.6297, 209.187, 1569.26, 207.416, 517.653, 66.3696
2, -89.6264, 209.189, 1568.88, 207.427, 517.274, 66.298
2, -89.624, 209.191, 1568.6, 207.435, 516.993, 66.2266
2, -89.6216, 209.193, 1568.32, 207.444, 516.711, 66.1554
2, -89.6162, 209.197, 1567.71, 207.462, 516.096, 66.0843
2, -89.6136, 209.199, 1567.39, 207.472, 515.782, 66.0132
2, -89.6103, 209.202, 1567.01, 207.483, 515.405, 65.9422
2, -89.6081, 209.203, 1566.74, 207.491, 515.132, 65.8712
2, -89.6049, 209.206, 1566.35, 207.503, 514.74, 65.8003
2, -89.6011, 209.209, 1565.86, 207.518, 514.254, 65.7294
2, -89.5989, 209.211, 1565.57, 207.527, 513.957, 65.6585
2, -89.596, 209.214, 1565.18, 207.539, 513.573, 65.5878
2, -89.594, 209.216, 1564.91, 207.547, 513.302, 65.5172
2, -89.5917, 209.218, 1564.59, 207.557, 512.986, 65.4466
2, -89.5883, 209.222, 1564.09, 207.572, 512.481, 65.3761
2, -89.5859, 209.224, 1563.73, 207.583, 512.122, 65.3056
2, -89.5836, 209.227, 1563.4, 207.593, 511.793, 65.2353
2, -89.5821, 209.228, 1563.18, 207.6, 511.57, 65.1651
2, -89.5793, 209.231, 1562.76, 207.613, 511.148, 65.0949
2, -89.576, 209.235, 1562.26, 207.628, 510.655, 65.0249
2, -89.5742, 209.237, 1561.96, 207.637, 510.358, 64.955
2, -89.5724, 209.239, 1561.66, 207.647, 510.056, 64.8864
2, -89.5706, 209.241, 1561.34, 207.657, 509.731, 64.8251
2, -89.5685, 209.244, 1560.97, 207.668, 509.359, 64.7694
2, -89.5652, 209.248, 1560.42, 207.685, 508.811, 64.6612
2, -89.5636, 209.251, 1560.1, 207.695, 508.49, 64.6612
2, -89.5625, 209.252, 1559.88, 207.702, 508.271, 64.6065
2, -89.5605, 209.255, 1559.48, 207.714, 507.87, 64.5514
2, -89.5595, 209.257, 1559.27, 207.721, 507.663, 64.4953
2, -89.5567, 209.262, 1558.62, 207.741, 507.011, 64.3835
2, -89.5554, 209.264, 1558.29, 207.751, 506.686, 64.3835
2, -89.5546, 209.266, 1558.1, 207.757, 506.492, 64.3291
2, -89.5532, 209.269, 1557.74, 207.769, 506.134, 64.2751
2, -89.5522, 209.271, 1557.47, 207.777, 505.87, 64.2222
2, -89.5502, 209.276, 1556.83, 207.797, 505.23, 64.1176
2, -89.5492, 209.278, 1556.51, 207.807, 504.909, 64.1176
2, -89.5482, 209.28, 1556.22, 207.816, 504.616, 64.0654
2, -89.5472, 209.283, 1555.84, 207.828, 504.236, 64.0136
2, -89.5466, 209.285, 1555.59, 207.836, 503.986, 63.9622
2, -89.5454, 209.289, 1555.08, 207.852, 503.473, 63.9117
2, -89.5448, 209.292, 1554.76, 207.862, 503.156, 63.8617
2, -89.5441, 209.295, 1554.4, 207.873, 502.793, 63.8121
2, -89.5437, 209.297, 1554.08, 207.883, 502.474, 63.763
2, -89.5436, 209.299, 1553.86, 207.89, 502.261, 63.7146
2, -89.5436, 209.304, 1553.28, 207.908, 501.675, 63.6199
2, -89.5443, 209.308, 1552.7, 207.927, 501.1, 63.5729
2, -89.5448, 209.311, 1552.4, 207.936, 500.803, 63.5259
2, -89.5462, 209.314, 1552.03, 207.948, 500.425, 63.4793
2, -89.5492, 209.317, 1551.55, 207.963, 499.947, 63.433
2, -89.5515, 209.32, 1551.24, 207.972, 499.641, 63.3871
2, -89.5548, 209.323, 1550.89, 207.984, 499.285, 63.3419
2, -89.5582, 209.325, 1550.57, 207.994, 498.966, 63.2975
2, -89.5604, 209.327, 1550.36, 208, 498.755, 63.2534
2, -89.5673, 209.331, 1549.78, 208.018, 498.182, 63.21
2, -89.572, 209.334, 1549.45, 208.029, 497.846, 63.1672
2, -89.5772, 209.337, 1549.08, 208.04, 497.484, 63.1246
2, -89.5816, 209.339, 1548.82, 208.048, 497.218, 63.0828
2, -89.5861, 209.34, 1548.56, 208.056, 496.956, 63.0415
2, -89.5924, 209.343, 1548.21, 208.067, 496.615, 63.0005
2, -89.6015, 209.346, 1547.75, 208.081, 496.149, 62.9607
2, -89.6082, 209.349, 1547.41, 208.092, 495.814, 62.9207
2, -89.6159, 209.351, 1547.03, 208.103, 495.435, 62.8808
2, -89.6219, 209.353, 1546.75, 208.112, 495.154, 62.8414
2, -89.6266, 209.355, 1546.54, 208.118, 494.937, 62.8024
2, -89.6403, 209.359, 1545.94, 208.136, 494.345, 62.7644
2, -89.6472, 209.361, 1545.66, 208.145, 494.057, 62.7272
2, -89.6557, 209.363, 1545.29, 208.156, 493.696, 62.6903
2, -89.6606, 209.364, 1545.09, 208.162, 493.496, 62.6537
2, -89.6677, 209.366, 1544.82, 208.17, 493.218, 62.6174
2, -89.6835, 209.37, 1544.21, 208.188, 492.61, 62.5811
2, -89.6911, 209.371, 1543.92, 208.196, 492.325, 62.5449
2, -89.6992, 209.373, 1543.62, 208.205, 492.02, 62.5091
2, -89.7061, 209.374, 1543.36, 208.213, 491.759, 62.4738
2, -89.7158, 209.376, 1542.99, 208.223, 491.391, 62.4394
2, -89.7303, 209.379, 1542.44, 208.239, 490.839, 62.3722
2, -89.7378, 209.381, 1542.15, 208.247, 490.558, 62.3722
2, -89.7442, 209.382, 1541.89, 208.255, 490.293, 62.3391
2, -89.7522, 209.383, 1541.55, 208.264, 489.957, 62.3065
2, -89.7589, 209.385, 1541.26, 208.272, 489.661, 62.274
2, -89.7715, 209.387, 1540.68, 208.288, 489.086, 62.2102
2, -89.7769, 209.388, 1540.44, 208.295, 488.841, 62.2102
2, -89.7827, 209.389, 1540.16, 208.303, 488.568, 62.1786
2, -89.789, 209.391, 1539.86, 208.311, 488.264, 62.1475
2, -89.7953, 209.392, 1539.54, 208.32, 487.948, 62.1166
2, -89.8062, 209.394, 1538.98, 208.335, 487.386, 62.0559
2, -89.811, 209.395, 1538.72, 208.342, 487.123, 62.0559
2, -89.8149, 209.395, 1538.5, 208.348, 486.902, 62.0262
2, -89.8209, 209.397, 1538.15, 208.357, 486.559, 61.9968
2, -89.8268, 209.398, 1537.8, 208.367, 486.205, 61.968
2, -89.8337, 209.399, 1537.35, 208.379, 485.757, 61.9397
2, -89.8384, 209.4, 1537.03, 208.387, 485.44, 61.9117
2, -89.8434, 209.401, 1536.66, 208.397, 485.066, 61.8842
2, -89.8465, 209.402, 1536.4, 208.404, 484.803, 61.8571
2, -89.8491, 209.403, 1536.17, 208.41, 484.58, 61.8303
2, -89.8549, 209.404, 1535.61, 208.425, 484.012, 61.8041
2, -89.8575, 209.405, 1535.32, 208.432, 483.725, 61.7782
2, -89.8606, 209.406, 1534.95, 208.442, 483.357, 61.7525
2, -89.8623, 209.406, 1534.72, 208.448, 483.125, 61.7273
2, -89.8657, 209.408, 1534.2, 208.461, 482.606, 61.7024
2, -89.8674, 209.408, 1533.91, 208.469, 482.319, 61.6777
2, -89.8692, 209.409, 1533.55, 208.478, 481.958, 61.6533
2, -89.8705, 209.41, 1533.17, 208.488, 481.578, 61.6291
2, -89.8712, 209.41, 1532.97, 208.493, 481.378, 61.6051
2, -89.8721, 209.411, 1532.66, 208.501, 481.063, 61.5817
2, -89.873, 209.412, 1532.17, 208.513, 480.579, 61.5589
2, -89.8735, 209.413, 1531.84, 208.522, 480.251, 61.5363
2, -89.8737, 209.414, 1531.52, 208.53, 479.928, 61.5142
2, -89.8738, 209.414, 1531.31, 208.536, 479.719, 61.4925
2, -89.8739, 209.415, 1531.01, 208.543, 479.416, 61.471
2, -89.8738, 209.416, 1530.49, 208.557, 478.894, 61.4499
2, -89.8736, 209.417, 1530.11, 208.566, 478.516, 61.4292
2, -89.8733, 209.417, 1529.8, 208.574, 478.213, 61.4085
2, -89.873, 209.418, 1529.64, 208.579, 478.046, 61.3881
2, -89.872, 209.419, 1529.09, 208.593, 477.499, 61.3678
2, -89.8719, 209.419, 1529.03, 208.594, 477.44, 61.3476
2, -89.8711, 209.42, 1528.69, 208.603, 477.101, 61.3275
2, -89.8694, 209.421, 1528.09, 208.618, 476.495, 61.3082
2, -89.8683, 209.422, 1527.8, 208.626, 476.21, 61.2897
2, -89.8668, 209.423, 1527.4, 208.636, 475.811, 61.2714
2, -89.8658, 209.423, 1527.15, 208.643, 475.558, 61.2534
2, -89.8645, 209.424, 1526.86, 208.65, 475.267, 61.2355
2, -89.862, 209.425, 1526.33, 208.664, 474.735, 61.2003
2, -89.8606, 209.426, 1526.02, 208.672, 474.426, 61.2003
2, -89.8596, 209.426, 1525.79, 208.678, 474.204, 61.1831
2, -89.858, 209.427, 1525.46, 208.686, 473.874, 61.166
2, -89.8557, 209.428, 1525.01, 208.698, 473.425, 61.1495
2, -89.854, 209.429, 1524.69, 208.706, 473.103, 61.1334
2, -89.8524, 209.43, 1524.42, 208.713, 472.828, 61.1174
2, -89.8502, 209.431, 1524.02, 208.724, 472.43, 61.1017
2, -89.849, 209.431, 1523.81, 208.729, 472.217, 61.0862
2, -89.8462, 209.432, 1523.3, 208.742, 471.716, 61.0709
2, -89.8444, 209.433, 1522.99, 208.751, 471.403, 61.0558
2, -89.8426, 209.434, 1522.68, 208.759, 471.092, 61.0409
2, -89.8412, 209.435, 1522.45, 208.765, 470.86, 61.0262
2, -89.8393, 209.435, 1522.13, 208.773, 470.544, 61.0118
2, -89.8379, 209.436, 1521.89, 208.779, 470.3, 60.9978
2, -89.8339, 209.438, 1521.21, 208.797, 469.622, 60.9704
2, -89.8326, 209.439, 1520.99, 208.803, 469.4, 60.9704
2, -89.8312, 209.439, 1520.75, 208.809, 469.167, 60.9572
2, -89.8292, 209.44, 1520.4, 208.819, 468.808, 60.9441
2, -89.8276, 209.441, 1520.11, 208.826, 468.527, 60.9313
2, -89.8246, 209.443, 1519.59, 208.84, 468.001, 60.9187
2, -89.8232, 209.443, 1519.33, 208.847, 467.746, 60.9061
2, -89.8212, 209.445, 1518.97, 208.856, 467.384, 60.8939
2, -89.8197, 209.445, 1518.68, 208.864, 467.09, 60.8819
2, -89.8182, 209.446, 1518.4, 208.872, 466.816, 60.87
2, -89.8155, 209.448, 1517.87, 208.886, 466.287, 60.8584
2, -89.8145, 209.448, 1517.67, 208.891, 466.083, 60.8471
2, -89.8124, 209.45, 1517.26, 208.902, 465.67, 60.8359
2, -89.8112, 209.45, 1517.03, 208.908, 465.449, 60.8251
2, -89.8101, 209.451, 1516.81, 208.914, 465.22, 60.8144
2, -89.8066, 209.453, 1516.14, 208.932, 464.553, 60.7928
2, -89.8053, 209.454, 1515.9, 208.938, 464.309, 60.7928
2, -89.804, 209.455, 1515.62, 208.945, 464.04, 60.7821
2, -89.8027, 209.456, 1515.34, 208.953, 463.754, 60.7716
2, -89.8011, 209.457, 1515.01, 208.962, 463.422, 60.7613
2, -89.7984, 209.458, 1514.5, 208.976, 462.916, 60.7514
2, -89.7969, 209.459, 1514.25, 208.982, 462.666, 60.7416
2, -89.7952, 209.46, 1513.93, 208.991, 462.35, 60.7323
2, -89.7934, 209.461, 1513.61, 208.999, 462.03, 60.7231
2, -89.7919, 209.462, 1513.33, 209.007, 461.749, 60.7142
2, -89.7891, 209.464, 1512.82, 209.021, 461.232, 60.7057
2, -89.7879, 209.465, 1512.58, 209.027, 460.998, 60.6974
2, -89.7859, 209.466, 1512.2, 209.037, 460.62, 60.6894
2, -89.7844, 209.467, 1511.92, 209.045, 460.335, 60.6816
2, -89.7822, 209.469, 1511.46, 209.057, 459.873, 60.6739
2, -89.7807, 209.47, 1511.11, 209.067, 459.531, 60.6667
2, -89.7792, 209.471, 1510.79, 209.075, 459.209, 60.6597
2, -89.778, 209.472, 1510.51, 209.083, 458.928, 60.6527
2, -89.7768, 209.473, 1510.21, 209.091, 458.632, 60.6464
2, -89.7755, 209.474, 1509.91, 209.099, 458.328, 60.6402
2, -89.7738, 209.476, 1509.45, 209.112, 457.868, 60.6343
2, -89.7729, 209.477, 1509.17, 209.119, 457.59, 60.6288
2, -89.7718, 209.478, 1508.86, 209.128, 457.277, 60.6234
2, -89.7706, 209.479, 1508.55, 209.136, 456.967, 60.6182
2, -89.7694, 209.48, 1508.26, 209.144, 456.675, 60.6121
2, -89.7503, 209.482, 1507.8, 209.156, 456.216, 60.593
2, -89.7368, 209.483, 1507.49, 209.165, 455.909, 60.5762
2, -89.7263, 209.485, 1507.14, 209.175, 455.557, 60.569
2, -89.7192, 209.486, 1506.83, 209.184, 455.245, 60.5685
2, -89.7105, 209.488, 1506.37, 209.196, 454.79, 60.5716
2, -89.7056, 209.489, 1506.03, 209.206, 454.448, 60.5728
2, -89.7022, 209.491, 1505.7, 209.215, 454.121, 60.5732
2, -89.7008, 209.492, 1505.5, 209.221, 453.916, 60.5732
2, -89.6991, 209.493, 1505.24, 209.228, 453.663, 60.5714
2, -89.7022, 209.494, 1504.98, 209.235, 453.399, 60.5811
2, -89.7369, 209.499, 1504.36, 209.255, 452.784, 60.5784
2, -89.748, 209.501, 1504.08, 209.264, 452.501, 60.5784
2, -89.7563, 209.503, 1503.84, 209.271, 452.257, 60.5646
2, -89.7662, 209.505, 1503.5, 209.281, 451.917, 60.5502
2, -89.7754, 209.507, 1503.05, 209.294, 451.474, 60.5381
2, -89.7787, 209.509, 1502.74, 209.303, 451.159, 60.5294
2, -89.7802, 209.51, 1502.39, 209.313, 450.807, 60.5236
2, -89.7794, 209.512, 1502.13, 209.32, 450.548, 60.5211
2, -89.7782, 209.512, 1501.92, 209.325, 450.341, 60.5206
2, -89.775, 209.514, 1501.56, 209.335, 449.979, 60.5208
2, -89.7687, 209.516, 1501.03, 209.35, 449.454, 60.5206
2, -89.7654, 209.517, 1500.8, 209.356, 449.224, 60.52
2, -89.7607, 209.518, 1500.5, 209.364, 448.921, 60.5189
2, -89.7562, 209.519, 1500.22, 209.372, 448.646, 60.5174
2, -89.7499, 209.52, 1499.87, 209.381, 448.292, 60.5155
2, -89.7411, 209.522, 1499.39, 209.395, 447.813, 60.5136
2, -89.7357, 209.523, 1499.11, 209.402, 447.536, 60.5129
2, -89.7293, 209.525, 1498.8, 209.411, 447.219, 60.513
2, -89.7226, 209.526, 1498.47, 209.42, 446.896, 60.5136
2, -89.7178, 209.527, 1498.25, 209.426, 446.668, 60.5148
2, -89.7049, 209.53, 1497.65, 209.443, 446.073, 60.5166
2, -89.6989, 209.531, 1497.39, 209.451, 445.814, 60.5185
2, -89.6906, 209.533, 1497.03, 209.461, 445.458, 60.5208
2, -89.6848, 209.534, 1496.78, 209.468, 445.205, 60.5235
2, -89.6782, 209.535, 1496.49, 209.476, 444.914, 60.5267
2, -89.6663, 209.538, 1495.94, 209.492, 444.368, 60.5341
2, -89.6613, 209.54, 1495.71, 209.499, 444.133, 60.5341
2, -89.6565, 209.541, 1495.48, 209.505, 443.906, 60.5383
2, -89.6499, 209.543, 1495.16, 209.515, 443.588, 60.5427
2, -89.6396, 209.546, 1494.66, 209.529, 443.084, 60.5473
2, -89.6335, 209.547, 1494.36, 209.538, 442.781, 60.5523
2, -89.627, 209.549, 1494.03, 209.548, 442.454, 60.5574
2, -89.6218, 209.551, 1493.76, 209.556, 442.188, 60.5626
2, -89.6148, 209.553, 1493.4, 209.567, 441.829, 60.5682
2, -89.6101, 209.555, 1493.15, 209.574, 441.579, 60.5741
2, -89.5998, 209.559, 1492.6, 209.591, 441.028, 60.5802
2, -89.5954, 209.56, 1492.35, 209.598, 440.777, 60.5868
2, -89.589, 209.563, 1491.97, 209.61, 440.4, 60.5936
2, -89.5856, 209.564, 1491.77, 209.616, 440.193, 60.6005
2, -89.5776, 209.568, 1491.27, 209.631, 439.691, 60.6077
2, -89.5728, 209.57, 1490.94, 209.641, 439.367, 60.615
2, -89.5674, 209.573, 1490.58, 209.653, 439.003, 60.63
2, -89.5631, 209.575, 1490.28, 209.662, 438.704, 60.63
2, -89.561, 209.576, 1490.13, 209.666, 438.554, 60.6378
2, -89.5568, 209.578, 1489.81, 209.676, 438.238, 60.6458
2, -89.5497, 209.583, 1489.24, 209.694, 437.664, 60.6541
2, -89.5468, 209.585, 1488.98, 209.702, 437.412, 60.6626
2, -89.5433, 209.587, 1488.67, 209.712, 437.093, 60.6713
2, -89.5408, 209.589, 1488.42, 209.72, 436.842, 60.6803
2, -89.5376, 209.592, 1488.08, 209.73, 436.505, 60.6896
2, -89.5334, 209.595, 1487.6, 209.746, 436.024, 60.6989
2, -89.5305, 209.598, 1487.26, 209.756, 435.691, 60.7083
2, -89.5285, 209.6, 1487.01, 209.764, 435.436, 60.7177
2, -89.5265, 209.603, 1486.71, 209.773, 435.138, 60.7274
2, -89.5233, 209.607, 1486.2, 209.79, 434.625, 60.747
2, -89.5217, 209.609, 1485.87, 209.8, 434.299, 60.747
2, -89.5209, 209.611, 1485.69, 209.806, 434.119, 60.7571
2, -89.5194, 209.614, 1485.33, 209.817, 433.76, 60.7673
2, -89.5182, 209.617, 1484.99, 209.828, 433.423, 60.7779
2, -89.517, 209.62, 1484.54, 209.842, 432.971, 60.7886
2, -89.5162, 209.623, 1484.23, 209.852, 432.659, 60.7996
2, -89.5158, 209.625, 1483.95, 209.861, 432.378, 60.8107
2, -89.5154, 209.628, 1483.58, 209.873, 432.008, 60.8221
2, -89.5153, 209.63, 1483.37, 209.88, 431.797, 60.8337
2, -89.5153, 209.635, 1482.84, 209.897, 431.266, 60.8456
2, -89.5154, 209.637, 1482.51, 209.907, 430.937, 60.8577
2, -89.5157, 209.64, 1482.17, 209.918, 430.598, 60.8698
2, -89.516, 209.643, 1481.83, 209.929, 430.259, 60.882
2, -89.5163, 209.645, 1481.63, 209.935, 430.059, 60.8943
2, -89.5169, 209.648, 1481.27, 209.946, 429.705, 60.9069
2, -89.5178, 209.652, 1480.79, 209.962, 429.225, 60.9196
2, -89.5184, 209.654, 1480.54, 209.97, 428.975, 60.9324
2, -89.5192, 209.656, 1480.22, 209.98, 428.657, 60.9456
2, -89.5199, 209.658, 1480, 209.987, 428.434, 60.9589
2, -89.5211, 209.662, 1479.6, 210, 428.036, 60.9722
2, -89.523, 209.666, 1479.1, 210.015, 427.537, 60.9856
2, -89.5242, 209.668, 1478.83, 210.024, 427.267, 60.9991
2, -89.5255, 209.67, 1478.55, 210.033, 426.981, 61.0127
2, -89.5265, 209.672, 1478.3, 210.041, 426.736, 61.0266
2, -89.5282, 209.675, 1477.92, 210.053, 426.358, 61.0406
2, -89.5306, 209.68, 1477.4, 210.07, 425.831, 61.0689
2, -89.532, 209.682, 1477.12, 210.078, 425.555, 61.0689
2, -89.5331, 209.684, 1476.92, 210.085, 425.349, 61.0832
