Index, Heading, X, Y, East, North, Velocity
1, -89.7226, 208.115, 1764.7, 201.746, 712.999, 48.8642
1, -89.7408, 208.118, 1764.28, 201.759, 712.571, 48.9674
1, -89.7507, 208.119, 1764.04, 201.766, 712.33, 49.071
1, -89.7613, 208.121, 1763.77, 201.773, 712.066, 49.1748
1, -89.7702, 208.122, 1763.55, 201.78, 711.843, 49.2788
1, -89.7807, 208.124, 1763.28, 201.788, 711.571, 49.3829
1, -89.7939, 208.125, 1762.92, 201.798, 711.22, 49.4871
1, -89.8025, 208.127, 1762.69, 201.805, 710.983, 49.5913
1, -89.8133, 208.128, 1762.38, 201.814, 710.675, 49.6956
1, -89.8214, 208.129, 1762.14, 201.82, 710.438, 49.7999
1, -89.8286, 208.13, 1761.92, 201.826, 710.22, 49.9043
1, -89.8421, 208.132, 1761.5, 201.838, 709.797, 50.1132
1, -89.8488, 208.133, 1761.28, 201.844, 709.573, 50.1132
1, -89.8552, 208.134, 1761.06, 201.85, 709.358, 50.2177
1, -89.8634, 208.135, 1760.78, 201.858, 709.073, 50.3222
1, -89.8682, 208.136, 1760.61, 201.863, 708.903, 50.4267
1, -89.8809, 208.137, 1760.13, 201.876, 708.428, 50.5311
1, -89.8877, 208.138, 1759.86, 201.883, 708.153, 50.6356
1, -89.8928, 208.139, 1759.64, 201.889, 707.936, 50.7402
1, -89.8987, 208.14, 1759.39, 201.896, 707.682, 50.8447
1, -89.904, 208.14, 1759.14, 201.902, 707.435, 50.9493
1, -89.9116, 208.142, 1758.76, 201.912, 707.06, 51.0538
1, -89.9172, 208.142, 1758.47, 201.92, 706.762, 51.1583
1, -89.9218, 208.143, 1758.19, 201.927, 706.486, 51.2627
1, -89.9245, 208.143, 1758.02, 201.931, 706.318, 51.3696
1, -89.928, 208.144, 1757.78, 201.938, 706.081, 51.4894
1, -89.9313, 208.145, 1757.54, 201.944, 705.841, 51.6223
1, -89.9401, 208.146, 1756.99, 201.958, 705.287, 51.9136
1, -89.9443, 208.147, 1756.78, 201.964, 705.073, 51.9136
1, -89.9476, 208.147, 1756.62, 201.968, 704.915, 52.0628
1, -89.9549, 208.148, 1756.29, 201.976, 704.592, 52.2086
1, -89.9642, 208.149, 1755.89, 201.987, 704.188, 52.35
1, -89.9716, 208.149, 1755.56, 201.995, 703.861, 52.4865
1, -89.9771, 208.15, 1755.3, 202.002, 703.596, 52.6177
1, -89.9812, 208.15, 1755.08, 202.008, 703.38, 52.7448
1, -89.9861, 208.151, 1754.8, 202.015, 703.094, 52.8691
1, -89.9913, 208.152, 1754.42, 202.024, 702.716, 52.9918
1, -89.9942, 208.152, 1754.16, 202.031, 702.457, 53.114
1, -89.9977, 208.153, 1753.82, 202.039, 702.123, 53.2363
1, -89.9994, 208.153, 1753.64, 202.044, 701.938, 53.3588
1, -90.002, 208.153, 1753.32, 202.052, 701.62, 53.4811
1, -90.0047, 208.154, 1752.94, 202.061, 701.237, 53.603
1, -90.0065, 208.154, 1752.62, 202.069, 700.923, 53.7241
1, -90.008, 208.154, 1752.32, 202.076, 700.624, 53.8442
1, -90.0086, 208.155, 1752.11, 202.082, 700.414, 53.9631
1, -90.009, 208.155, 1751.85, 202.088, 700.154, 54.0808
1, -90.009, 208.155, 1751.41, 202.099, 699.71, 54.1976
1, -90.0086, 208.156, 1751.12, 202.106, 699.424, 54.3134
1, -90.0081, 208.156, 1750.87, 202.112, 699.171, 54.4282
1, -90.0076, 208.156, 1750.67, 202.117, 698.966, 54.5422
1, -90.0068, 208.156, 1750.41, 202.124, 698.707, 54.6553
1, -90.0047, 208.157, 1749.86, 202.137, 698.164, 54.8789
1, -90.0033, 208.157, 1749.57, 202.144, 697.87, 54.9895
1, -90.0022, 208.158, 1749.35, 202.15, 697.647, 54.9895
1, -90.0012, 208.158, 1749.11, 202.155, 697.407, 55.0993
1, -90, 208.158, 1748.79, 202.163, 697.094, 55.2083
1, -89.999, 208.159, 1748.42, 202.172, 696.716, 55.3163
1, -89.9984, 208.159, 1748.1, 202.18, 696.4, 55.4234
1, -89.9979, 208.159, 1747.78, 202.188, 696.084, 55.5297
1, -89.9974, 208.159, 1747.6, 202.193, 695.897, 55.6352
1, -89.9964, 208.16, 1747.28, 202.2, 695.58, 55.7399
1, -89.9945, 208.16, 1746.86, 202.211, 695.16, 55.8438
1, -89.9929, 208.161, 1746.53, 202.219, 694.833, 55.947
1, -89.9915, 208.161, 1746.25, 202.226, 694.548, 56.0494
1, -89.9905, 208.161, 1746.06, 202.23, 694.364, 56.1509
1, -89.9886, 208.162, 1745.7, 202.239, 694.006, 56.2514
1, -89.9858, 208.162, 1745.24, 202.251, 693.544, 56.4497
1, -89.9833, 208.163, 1744.87, 202.26, 693.169, 56.5475
1, -89.9817, 208.163, 1744.62, 202.266, 692.922, 56.5475
1, -89.9809, 208.163, 1744.48, 202.27, 692.784, 56.6444
1, -89.9791, 208.163, 1744.18, 202.277, 692.483, 56.7405
1, -89.9763, 208.164, 1743.69, 202.289, 691.995, 56.8356
1, -89.9748, 208.164, 1743.4, 202.296, 691.7, 56.93
1, -89.9729, 208.165, 1743.03, 202.306, 691.336, 57.1131
1, -89.9713, 208.165, 1742.72, 202.313, 691.027, 57.1131
1, -89.9702, 208.166, 1742.55, 202.318, 690.852, 57.1857
1, -89.968, 208.166, 1742.25, 202.325, 690.55, 57.2455
1, -89.9629, 208.167, 1741.8, 202.336, 690.102, 57.2992
1, -89.9585, 208.167, 1741.51, 202.343, 689.817, 57.3521
1, -89.9536, 208.167, 1741.22, 202.351, 689.527, 57.4078
1, -89.9484, 208.168, 1740.92, 202.358, 689.222, 57.4684
1, -89.9445, 208.168, 1740.68, 202.364, 688.988, 57.5326
1, -89.9397, 208.169, 1740.38, 202.372, 688.679, 57.5992
1, -89.9328, 208.169, 1739.91, 202.383, 688.218, 57.6665
1, -89.9294, 208.17, 1739.67, 202.389, 687.978, 57.7334
1, -89.9248, 208.17, 1739.35, 202.397, 687.655, 57.7995
1, -89.9212, 208.171, 1739.09, 202.404, 687.396, 57.8649
1, -89.9138, 208.172, 1738.56, 202.417, 686.866, 57.9955
1, -89.9087, 208.172, 1738.23, 202.426, 686.536, 58.061
1, -89.9046, 208.173, 1737.98, 202.432, 686.287, 58.061
1, -89.9018, 208.173, 1737.81, 202.437, 686.113, 58.1268
1, -89.896, 208.174, 1737.46, 202.446, 685.763, 58.1929
1, -89.8916, 208.175, 1737.2, 202.452, 685.509, 58.2594
1, -89.8809, 208.176, 1736.65, 202.467, 684.955, 58.3262
1, -89.8753, 208.177, 1736.38, 202.474, 684.683, 58.3933
1, -89.8686, 208.177, 1736.07, 202.482, 684.378, 58.4606
1, -89.864, 208.178, 1735.88, 202.487, 684.184, 58.528
1, -89.8506, 208.179, 1735.32, 202.501, 683.631, 58.5957
1, -89.8438, 208.18, 1735.06, 202.508, 683.364, 58.6634
1, -89.8363, 208.181, 1734.77, 202.516, 683.076, 58.7313
1, -89.8271, 208.182, 1734.43, 202.525, 682.737, 58.7994
1, -89.8219, 208.183, 1734.25, 202.53, 682.553, 58.8675
1, -89.8072, 208.185, 1733.73, 202.544, 682.036, 58.9357
1, -89.7996, 208.186, 1733.48, 202.551, 681.783, 59.0041
1, -89.7892, 208.187, 1733.14, 202.56, 681.445, 59.0726
1, -89.7827, 208.188, 1732.93, 202.566, 681.238, 59.1413
1, -89.7706, 208.189, 1732.54, 202.577, 680.851, 59.21
1, -89.7556, 208.191, 1732.05, 202.59, 680.36, 59.2788
1, -89.7478, 208.193, 1731.8, 202.598, 680.103, 59.3475
1, -89.7385, 208.194, 1731.48, 202.606, 679.792, 59.4165
1, -89.7292, 208.196, 1731.17, 202.615, 679.475, 59.4856
1, -89.7234, 208.197, 1730.97, 202.621, 679.279, 59.5548
1, -89.7081, 208.199, 1730.44, 202.636, 678.746, 59.6241
1, -89.6982, 208.201, 1730.09, 202.646, 678.398, 59.6936
1, -89.6895, 208.203, 1729.78, 202.655, 678.084, 59.763
1, -89.6836, 208.204, 1729.56, 202.662, 677.87, 59.8326
1, -89.6769, 208.206, 1729.31, 202.669, 677.622, 59.9024
1, -89.6618, 208.209, 1728.72, 202.686, 677.034, 60.0422
1, -89.6543, 208.211, 1728.42, 202.695, 676.734, 60.0422
1, -89.6479, 208.213, 1728.16, 202.703, 676.468, 60.1121
1, -89.6421, 208.214, 1727.92, 202.71, 676.228, 60.1819
1, -89.6339, 208.217, 1727.57, 202.721, 675.88, 60.2516
1, -89.6265, 208.219, 1727.25, 202.731, 675.559, 60.3212
1, -89.6196, 208.221, 1726.94, 202.74, 675.252, 60.3909
1, -89.6117, 208.223, 1726.58, 202.751, 674.891, 60.4605
1, -89.6019, 208.227, 1726.12, 202.765, 674.429, 60.5302
1, -89.5946, 208.229, 1725.77, 202.776, 674.083, 60.6
1, -89.5883, 208.231, 1725.47, 202.785, 673.779, 60.6698
1, -89.5839, 208.233, 1725.25, 202.792, 673.563, 60.7397
1, -89.5782, 208.235, 1724.97, 202.801, 673.28, 60.8096
1, -89.5661, 208.24, 1724.34, 202.821, 672.652, 60.9492
1, -89.5597, 208.243, 1723.99, 202.832, 672.302, 61.0189
1, -89.5554, 208.245, 1723.75, 202.839, 672.065, 61.0189
1, -89.5512, 208.247, 1723.52, 202.846, 671.836, 61.0885
1, -89.5452, 208.25, 1723.18, 202.857, 671.491, 61.1581
1, -89.5382, 208.253, 1722.74, 202.871, 671.051, 61.2278
1, -89.5327, 208.257, 1722.36, 202.883, 670.675, 61.2974
1, -89.5286, 208.259, 1722.05, 202.893, 670.367, 61.367
1, -89.5261, 208.261, 1721.86, 202.9, 670.172, 61.4367
1, -89.5226, 208.264, 1721.56, 202.909, 669.875, 61.5064
1, -89.5173, 208.268, 1721.01, 202.927, 669.328, 61.576
1, -89.5148, 208.271, 1720.68, 202.938, 668.994, 61.6454
1, -89.5125, 208.274, 1720.34, 202.949, 668.654, 61.7147
1, -89.5112, 208.277, 1720.07, 202.958, 668.381, 61.784
1, -89.5103, 208.279, 1719.84, 202.965, 668.155, 61.8534
1, -89.5095, 208.284, 1719.26, 202.984, 667.578, 61.9226
1, -89.5101, 208.287, 1718.96, 202.994, 667.276, 61.9918
1, -89.511, 208.29, 1718.69, 203.003, 667.007, 62.0609
1, -89.5122, 208.292, 1718.42, 203.012, 666.738, 62.1297
1, -89.5146, 208.296, 1718.04, 203.024, 666.353, 62.1985
1, -89.5185, 208.3, 1717.55, 203.04, 665.865, 62.2673
1, -89.5213, 208.303, 1717.23, 203.051, 665.546, 62.3362
1, -89.5247, 208.306, 1716.88, 203.062, 665.2, 62.405
1, -89.5276, 208.309, 1716.62, 203.071, 664.935, 62.4738
1, -89.5299, 208.311, 1716.41, 203.077, 664.727, 62.5425
1, -89.5375, 208.316, 1715.78, 203.098, 664.092, 62.6791
1, -89.542, 208.319, 1715.43, 203.109, 663.75, 62.7473
1, -89.5449, 208.321, 1715.22, 203.116, 663.539, 62.7473
1, -89.5483, 208.323, 1714.97, 203.124, 663.291, 62.8154
1, -89.5541, 208.327, 1714.58, 203.137, 662.893, 62.8834
1, -89.5629, 208.331, 1714.04, 203.154, 662.359, 63.0192
1, -89.5689, 208.334, 1713.7, 203.165, 662.014, 63.0192
1, -89.5741, 208.337, 1713.4, 203.174, 661.721, 63.0868
1, -89.5797, 208.339, 1713.08, 203.185, 661.402, 63.1543
1, -89.5855, 208.342, 1712.77, 203.195, 661.084, 63.2216
1, -89.5942, 208.346, 1712.29, 203.21, 660.607, 63.2888
1, -89.5999, 208.348, 1711.99, 203.219, 660.306, 63.3559
1, -89.6063, 208.351, 1711.64, 203.23, 659.962, 63.4228
1, -89.6122, 208.354, 1711.33, 203.24, 659.644, 63.4896
1, -89.6153, 208.355, 1711.16, 203.245, 659.482, 63.5562
1, -89.626, 208.359, 1710.58, 203.263, 658.904, 63.6225
1, -89.6315, 208.361, 1710.28, 203.273, 658.599, 63.6887
1, -89.6376, 208.364, 1709.93, 203.283, 658.253, 63.7547
1, -89.6422, 208.366, 1709.68, 203.291, 658, 63.8208
1, -89.6499, 208.369, 1709.25, 203.304, 657.571, 63.8867
1, -89.659, 208.372, 1708.75, 203.32, 657.069, 64.0182
1, -89.6658, 208.375, 1708.36, 203.331, 656.683, 64.0836
1, -89.6713, 208.377, 1708.05, 203.341, 656.368, 64.0837
1, -89.6747, 208.378, 1707.85, 203.347, 656.174, 64.149
1, -89.6811, 208.381, 1707.48, 203.358, 655.803, 64.214
1, -89.6869, 208.383, 1707.13, 203.368, 655.454, 64.2789
1, -89.6952, 208.386, 1706.62, 203.384, 654.944, 64.3437
1, -89.6988, 208.388, 1706.39, 203.39, 654.714, 64.4084
1, -89.7036, 208.39, 1706.08, 203.4, 654.398, 64.4728
1, -89.7079, 208.391, 1705.78, 203.408, 654.105, 64.537
1, -89.7135, 208.394, 1705.4, 203.42, 653.72, 64.601
1, -89.7216, 208.397, 1704.81, 203.437, 653.132, 64.7286
1, -89.7251, 208.399, 1704.54, 203.445, 652.861, 64.7286
1, -89.7277, 208.4, 1704.33, 203.451, 652.652, 64.7921
1, -89.7328, 208.402, 1703.9, 203.464, 652.222, 64.8554
1, -89.7381, 208.405, 1703.41, 203.478, 651.731, 64.9185
1, -89.741, 208.407, 1703.11, 203.486, 651.432, 64.9812
1, -89.7439, 208.408, 1702.77, 203.496, 651.096, 65.0436
1, -89.7458, 208.41, 1702.53, 203.503, 650.852, 65.1056
1, -89.7482, 208.411, 1702.18, 203.513, 650.506, 65.1675
1, -89.7515, 208.414, 1701.59, 203.53, 649.919, 65.2292
1, -89.7527, 208.416, 1701.3, 203.538, 649.628, 65.2908
1, -89.754, 208.418, 1700.87, 203.551, 649.197, 65.3522
1, -89.7539, 208.42, 1700.58, 203.559, 648.901, 65.4134
1, -89.7536, 208.421, 1700.36, 203.565, 648.682, 65.4744
1, -89.753, 208.422, 1700.1, 203.572, 648.425, 65.5352
1, -89.7505, 208.425, 1699.46, 203.591, 647.787, 65.5957
1, -89.7487, 208.427, 1699.12, 203.6, 647.441, 65.656
1, -89.7466, 208.428, 1698.75, 203.611, 647.072, 65.7162
1, -89.7453, 208.429, 1698.54, 203.617, 646.866, 65.7759
1, -89.7412, 208.432, 1697.95, 203.634, 646.275, 65.8353
1, -89.7387, 208.434, 1697.62, 203.643, 645.948, 65.8943
1, -89.7355, 208.436, 1697.21, 203.655, 645.538, 65.9531
1, -89.7339, 208.437, 1697.02, 203.66, 645.344, 66.0117
1, -89.7306, 208.439, 1696.64, 203.671, 644.971, 66.07
1, -89.7254, 208.442, 1696.08, 203.687, 644.405, 66.1863
1, -89.7227, 208.443, 1695.79, 203.695, 644.118, 66.1863
1, -89.7198, 208.445, 1695.51, 203.704, 643.833, 66.2441
1, -89.7165, 208.447, 1695.17, 203.713, 643.499, 66.3017
1, -89.7136, 208.448, 1694.89, 203.721, 643.22, 66.3591
1, -89.7094, 208.45, 1694.5, 203.733, 642.828, 66.4161
1, -89.7036, 208.453, 1693.98, 203.748, 642.305, 66.4729
1, -89.6998, 208.455, 1693.65, 203.757, 641.976, 66.5293
1, -89.6957, 208.457, 1693.29, 203.768, 641.614, 66.5855
1, -89.6917, 208.459, 1692.93, 203.778, 641.256, 66.6415
1, -89.6856, 208.462, 1692.38, 203.795, 640.704, 66.7528
1, -89.6815, 208.464, 1692.01, 203.805, 640.335, 66.8082
1, -89.6787, 208.466, 1691.77, 203.812, 640.097, 66.8082
1, -89.675, 208.468, 1691.45, 203.822, 639.775, 66.8635
1, -89.671, 208.47, 1691.1, 203.832, 639.426, 66.9186
1, -89.6686, 208.471, 1690.89, 203.838, 639.22, 66.9734
1, -89.6605, 208.475, 1690.17, 203.86, 638.502, 67.0823
1, -89.6566, 208.478, 1689.82, 203.87, 638.15, 67.0823
1, -89.6541, 208.479, 1689.6, 203.877, 637.925, 67.1364
1, -89.6499, 208.481, 1689.22, 203.888, 637.554, 67.19
1, -89.6462, 208.484, 1688.9, 203.898, 637.233, 67.2433
1, -89.6393, 208.487, 1688.33, 203.915, 636.663, 67.2964
1, -89.6353, 208.489, 1688, 203.925, 636.334, 67.3495
1, -89.6315, 208.491, 1687.7, 203.934, 636.028, 67.4024
1, -89.6269, 208.494, 1687.32, 203.945, 635.649, 67.455
1, -89.624, 208.496, 1687.08, 203.953, 635.412, 67.5074
1, -89.6167, 208.5, 1686.47, 203.971, 634.805, 67.5595
1, -89.6116, 208.503, 1686.02, 203.985, 634.355, 67.6625
1, -89.6081, 208.505, 1685.71, 203.994, 634.041, 67.6625
1, -89.6072, 208.506, 1685.62, 203.997, 633.949, 67.7138
1, -89.6028, 208.509, 1685.14, 204.012, 633.471, 67.7649
1, -89.5988, 208.513, 1684.63, 204.028, 632.963, 67.8157
1, -89.5968, 208.516, 1684.29, 204.038, 632.623, 67.8662
1, -89.5948, 208.518, 1683.93, 204.049, 632.264, 67.9164
1, -89.593, 208.521, 1683.53, 204.062, 631.86, 67.9663
1, -89.5911, 208.525, 1683.06, 204.076, 631.393, 68.016
1, -89.5898, 208.528, 1682.68, 204.088, 631.009, 68.0654
1, -89.589, 208.53, 1682.35, 204.098, 630.684, 68.1145
1, -89.5883, 208.532, 1682.09, 204.107, 630.422, 68.1633
1, -89.5877, 208.535, 1681.78, 204.116, 630.116, 68.2117
1, -89.5872, 208.538, 1681.37, 204.129, 629.704, 68.2598
1, -89.5871, 208.542, 1680.77, 204.148, 629.105, 68.3077
1, -89.5872, 208.545, 1680.46, 204.157, 628.797, 68.3554
1, -89.5878, 208.547, 1680.15, 204.167, 628.48, 68.4026
1, -89.5887, 208.55, 1679.79, 204.178, 628.122, 68.4496
1, -89.5894, 208.552, 1679.56, 204.186, 627.894, 68.4964
1, -89.5917, 208.557, 1678.92, 204.206, 627.252, 68.5429
1, -89.5932, 208.559, 1678.57, 204.217, 626.901, 68.5893
1, -89.595, 208.562, 1678.18, 204.228, 626.52, 68.6355
1, -89.5966, 208.565, 1677.86, 204.238, 626.194, 68.6812
1, -89.5978, 208.566, 1677.61, 204.246, 625.945, 68.7264
1, -89.6008, 208.571, 1677.01, 204.265, 625.343, 68.7711
1, -89.6028, 208.574, 1676.64, 204.276, 624.981, 68.8156
1, -89.6046, 208.576, 1676.27, 204.288, 624.61, 68.8598
1, -89.6062, 208.579, 1675.99, 204.296, 624.325, 68.9037
1, -89.6077, 208.58, 1675.73, 204.304, 624.067, 68.9474
1, -89.6115, 208.585, 1675.11, 204.324, 623.444, 68.9909
1, -89.6138, 208.588, 1674.7, 204.336, 623.04, 69.0342
1, -89.6157, 208.59, 1674.35, 204.347, 622.685, 69.0774
1, -89.6168, 208.592, 1674.14, 204.354, 622.474, 69.1205
1, -89.619, 208.595, 1673.72, 204.366, 622.054, 69.1631
1, -89.6219, 208.599, 1673.16, 204.384, 621.496, 69.2056
1, -89.6234, 208.601, 1672.85, 204.393, 621.187, 69.2477
1, -89.6256, 208.604, 1672.43, 204.406, 620.773, 69.2894
1, -89.6274, 208.606, 1672.12, 204.415, 620.455, 69.3309
1, -89.6291, 208.608, 1671.82, 204.424, 620.162, 69.3721
1, -89.6329, 208.612, 1671.28, 204.441, 619.617, 69.4128
1, -89.636, 208.615, 1670.9, 204.452, 619.242, 69.4533
1, -89.6403, 208.618, 1670.43, 204.467, 618.772, 69.4936
1, -89.6431, 208.62, 1670.2, 204.474, 618.543, 69.5335
1, -89.6478, 208.622, 1669.85, 204.484, 618.194, 69.5735
1, -89.6569, 208.626, 1669.26, 204.502, 617.599, 69.6527
1, -89.6647, 208.629, 1668.84, 204.515, 617.178, 69.6922
1, -89.6703, 208.631, 1668.55, 204.523, 616.895, 69.6922
1, -89.6742, 208.632, 1668.37, 204.529, 616.708, 69.7315
1, -89.6839, 208.635, 1667.91, 204.543, 616.249, 69.7707
1, -89.6974, 208.638, 1667.34, 204.56, 615.683, 69.8094
1, -89.7062, 208.64, 1667.01, 204.57, 615.348, 69.848
1, -89.7155, 208.642, 1666.67, 204.58, 615.009, 69.8861
1, -89.7265, 208.645, 1666.29, 204.591, 614.63, 69.9239
1, -89.7357, 208.646, 1665.98, 204.6, 614.322, 69.9616
1, -89.7526, 208.649, 1665.44, 204.615, 613.779, 69.9989
1, -89.7635, 208.651, 1665.11, 204.625, 613.45, 70.0361
1, -89.776, 208.653, 1664.73, 204.635, 613.076, 70.073
1, -89.7902, 208.655, 1664.32, 204.647, 612.662, 70.1097
1, -89.7968, 208.656, 1664.13, 204.653, 612.47, 70.146
1, -89.8161, 208.658, 1663.57, 204.668, 611.916, 70.1822
1, -89.8334, 208.66, 1663.08, 204.682, 611.419, 70.2182
1, -89.8453, 208.661, 1662.73, 204.691, 611.077, 70.2541
1, -89.8571, 208.663, 1662.4, 204.7, 610.74, 70.2896
1, -89.8677, 208.664, 1662.09, 204.708, 610.437, 70.3245
1, -89.8776, 208.665, 1661.81, 204.716, 610.155, 70.359
1, -89.9, 208.666, 1661.17, 204.733, 609.515, 70.3933
1, -89.9142, 208.668, 1660.76, 204.744, 609.106, 70.4272
1, -89.9247, 208.668, 1660.46, 204.752, 608.8, 70.4609
1, -89.9363, 208.669, 1660.12, 204.76, 608.46, 70.4944
1, -89.9568, 208.67, 1659.5, 204.776, 607.844, 70.5607
1, -89.9679, 208.671, 1659.16, 204.785, 607.501, 70.5607
1, -89.9771, 208.671, 1658.87, 204.792, 607.213, 70.5937
1, -89.9891, 208.672, 1658.49, 204.801, 606.834, 70.6265
1, -89.9996, 208.672, 1658.14, 204.81, 606.488, 70.659
1, -90.0164, 208.673, 1657.55, 204.824, 605.897, 70.7228
1, -90.0244, 208.673, 1657.24, 204.832, 605.584, 70.7228
1, -90.0324, 208.673, 1656.91, 204.84, 605.254, 70.7542
1, -90.0403, 208.673, 1656.57, 204.848, 604.918, 70.7855
1, -90.0469, 208.673, 1656.25, 204.855, 604.6, 70.8165
1, -90.0569, 208.673, 1655.62, 204.87, 603.966, 70.847
1, -90.061, 208.673, 1655.3, 204.877, 603.645, 70.8776
1, -90.0641, 208.672, 1654.96, 204.885, 603.304, 70.9079
1, -90.066, 208.672, 1654.66, 204.892, 603.003, 70.9378
1, -90.0679, 208.672, 1654.21, 204.902, 602.554, 70.9677
1, -90.0677, 208.671, 1653.68, 204.914, 602.029, 70.9972
1, -90.0657, 208.671, 1653.28, 204.923, 601.628, 71.0263
1, -90.063, 208.671, 1652.93, 204.931, 601.274, 71.0555
1, -90.0603, 208.67, 1652.68, 204.937, 601.026, 71.0843
1, -90.0562, 208.67, 1652.36, 204.944, 600.705, 71.1128
1, -90.0458, 208.67, 1651.71, 204.959, 600.056, 71.1411
1, -90.0384, 208.669, 1651.34, 204.967, 599.685, 71.1693
1, -90.0291, 208.669, 1650.92, 204.977, 599.268, 71.1972
1, -90.024, 208.669, 1650.71, 204.982, 599.054, 71.225
1, -90.0132, 208.669, 1650.28, 204.992, 598.626, 71.2525
1, -90.0052, 208.669, 1650, 204.998, 598.346, 71.2798
1, -89.9863, 208.669, 1649.37, 205.013, 597.721, 71.3068
1, -89.9765, 208.669, 1649.07, 205.02, 597.421, 71.3333
1, -89.9634, 208.669, 1648.68, 205.029, 597.031, 71.3596
1, -89.9504, 208.669, 1648.3, 205.038, 596.65, 71.3858
1, -89.9304, 208.669, 1647.74, 205.052, 596.09, 71.4116
1, -89.9161, 208.669, 1647.36, 205.061, 595.706, 71.4371
1, -89.903, 208.67, 1647.01, 205.07, 595.361, 71.4626
1, -89.8923, 208.67, 1646.73, 205.076, 595.081, 71.4892
1, -89.8797, 208.671, 1646.37, 205.086, 594.717, 71.4895
1, -89.8575, 208.672, 1645.68, 205.103, 594.034, 71.5564
1, -89.8432, 208.673, 1645.33, 205.112, 593.679, 71.5563
1, -89.8334, 208.673, 1645.11, 205.118, 593.46, 71.5794
1, -89.8149, 208.674, 1644.71, 205.128, 593.058, 71.6009
1, -89.7966, 208.675, 1644.32, 205.138, 592.673, 71.6255
1, -89.7708, 208.677, 1643.78, 205.152, 592.135, 71.6546
1, -89.7501, 208.678, 1643.4, 205.163, 591.755, 71.6468
1, -89.7295, 208.679, 1642.98, 205.174, 591.334, 71.6787
1, -89.7172, 208.681, 1642.7, 205.182, 591.051, 71.7359
1, -89.7057, 208.682, 1642.42, 205.189, 590.772, 71.7903
1, -89.6915, 208.684, 1642.05, 205.2, 590.403, 71.829
1, -89.6669, 208.687, 1641.39, 205.219, 589.74, 71.8558
1, -89.6546, 208.689, 1641.06, 205.228, 589.412, 71.8778
1, -89.641, 208.691, 1640.68, 205.24, 589.027, 71.8965
1, -89.6328, 208.692, 1640.43, 205.247, 588.781, 71.9139
1, -89.6094, 208.697, 1639.71, 205.268, 588.066, 71.9528
1, -89.5984, 208.699, 1639.36, 205.278, 587.717, 71.9528
1, -89.5883, 208.701, 1639.03, 205.288, 587.385, 71.9762
1, -89.5781, 208.703, 1638.69, 205.299, 587.043, 72.0001
1, -89.5679, 208.706, 1638.34, 205.309, 586.696, 72.0238
1, -89.5504, 208.71, 1637.72, 205.328, 586.073, 72.07
1, -89.5397, 208.713, 1637.33, 205.341, 585.683, 72.0921
1, -89.5317, 208.716, 1636.99, 205.351, 585.348, 72.0921
1, -89.5262, 208.718, 1636.75, 205.359, 585.106, 72.1137
1, -89.5174, 208.721, 1636.33, 205.372, 584.689, 72.1351
1, -89.5057, 208.726, 1635.72, 205.391, 584.079, 72.1771
1, -89.5002, 208.728, 1635.41, 205.401, 583.76, 72.1771
1, -89.4951, 208.731, 1635.1, 205.411, 583.453, 72.1978
1, -89.488, 208.735, 1634.62, 205.426, 582.971, 72.2184
1, -89.4837, 208.738, 1634.28, 205.437, 582.631, 72.2387
1, -89.4798, 208.741, 1633.95, 205.448, 582.304, 72.2588
1, -89.4749, 208.745, 1633.44, 205.464, 581.798, 72.2785
1, -89.4716, 208.749, 1633.01, 205.478, 581.365, 72.2978
1, -89.4691, 208.753, 1632.62, 205.491, 580.973, 72.3169
1, -89.4677, 208.755, 1632.35, 205.5, 580.705, 72.3358
1, -89.4654, 208.76, 1631.79, 205.518, 580.144, 72.3545
1, -89.4641, 208.764, 1631.4, 205.531, 579.757, 72.3731
1, -89.4633, 208.767, 1631.06, 205.542, 579.421, 72.3915
1, -89.4629, 208.77, 1630.73, 205.553, 579.084, 72.4097
1, -89.4626, 208.774, 1630.3, 205.567, 578.661, 72.4277
1, -89.4627, 208.78, 1629.71, 205.586, 578.069, 72.4454
1, -89.463, 208.783, 1629.36, 205.598, 577.721, 72.4627
1, -89.4636, 208.787, 1628.96, 205.611, 577.32, 72.48
1, -89.4642, 208.789, 1628.72, 205.619, 577.076, 72.497
1, -89.4651, 208.792, 1628.38, 205.63, 576.743, 72.5137
1, -89.4674, 208.798, 1627.72, 205.652, 576.082, 72.5299
1, -89.4691, 208.801, 1627.38, 205.663, 575.739, 72.5459
1, -89.4713, 208.805, 1626.95, 205.677, 575.311, 72.5617
1, -89.4732, 208.809, 1626.61, 205.688, 574.97, 72.5772
1, -89.4748, 208.811, 1626.35, 205.697, 574.708, 72.5924
1, -89.4791, 208.817, 1625.67, 205.719, 574.03, 72.6223
1, -89.4817, 208.821, 1625.31, 205.731, 573.669, 72.6223
1, -89.4842, 208.824, 1624.98, 205.741, 573.344, 72.6368
1, -89.4869, 208.827, 1624.64, 205.753, 573.001, 72.6512
1, -89.4891, 208.829, 1624.38, 205.761, 572.737, 72.6653
1, -89.4924, 208.832, 1624, 205.773, 572.363, 72.6792
1, -89.4983, 208.838, 1623.35, 205.794, 571.712, 72.6931
1, -89.5017, 208.841, 1622.97, 205.807, 571.332, 72.7069
1, -89.5056, 208.845, 1622.56, 205.82, 570.918, 72.7203
1, -89.5084, 208.848, 1622.24, 205.83, 570.604, 72.7335
